trial_id,model_id,density,metadata_surface_condition,attack_family,defense_condition,payload_id,phase1_payload_hash,task_id,task_hash,payload_condition,status
T09121,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_021,e86baffa1720eeecb58139911e65c5ffdb7ab3c717ba459989023debe9b88a96,NONE,PENDING
T08971,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_022,c14e284ce1160c550950013ff4a34609ef25c4ea5e3711e1fbd9feda6c58f524,NONE,PENDING
T09720,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_031,191934db3a3c4ac31d94e77e55fc0baa5db4d3eeb912d36104d5805d6aa2fe77,NONE,PENDING
T08776,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_044,c79a3d79e95431e0c4df9ed3c997cbf11aa9d4937c04ee3848c7a5b6739fad11,NONE,PENDING
T09666,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_005,7c4f5d29a5b4596835c2938d8449525c45f2f1afa6ba5680ef2fc22f0e0cb2d0,NONE,PENDING
T09488,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_034,dd3343525c2e757283c02c9d73aa829871244851a7133cdaa84d5ed25d722f23,NONE,PENDING
T09129,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_037,f4c6ecda6ba063ea76b3597fa2777d2226dc835ba9461f0f821357230eecccff,NONE,PENDING
T07841,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_049,22621f691bd5996330f8e9a9b1b67892cf0f83f0c5ae848cc3762e60ea6bb0b7,NONE,PENDING
T08103,M1,D5,CLEAN,NONE,BASELINE,,,d5_task_008,a8f9a54f8300e7f9c3a37563ac3346ecf6a78ae39b0d058883c4171748e70d80,NONE,PENDING
T07945,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,NONE,PENDING
T08720,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_040,252971e09c17367ca824bd6a3fec508dfe67c835dca406212d9ded51a73b23a5,NONE,PENDING
T10155,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_030,94d91f48ed1be4ff10055433e8650985c87f936f94852f3ee72ee50f42b326d3,NONE,PENDING
T09388,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_040,252971e09c17367ca824bd6a3fec508dfe67c835dca406212d9ded51a73b23a5,NONE,PENDING
T08040,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_033,548f368b9b45c0e47781fa8698217b02f66f1059476f4fadac1357ad75415f2b,NONE,PENDING
T07815,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_036,febf6a18f82d3c11aa9f3c6eef04a2754d20fac293ff70ddb8323ff6af963c6d,NONE,PENDING
T10136,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_016,2578dbcf58e974ba9cc74c40947a67e96a90105d34abf165591d629e93d456a7,NONE,PENDING
T07825,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,NONE,PENDING
T08758,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_029,9e7510326306e5113ab1948b02d7e8eeb62eb2473d920f8d2e6142f802d2902f,NONE,PENDING
T08226,M1,D5,CLEAN,NONE,BASELINE,,,d5_task_028,0448e6bb58c3b6d2bd76ba53ccaeb9d638b9551b8d4f4e6765928b0aecbcc6b5,NONE,PENDING
T09870,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_044,5b30dcbd926147e68019e12b715a7e1f0ec783d6daea3a7fe8579f55f2d19b44,NONE,PENDING
T07958,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_026,b0a7798fc737bc1a05a41914f36338cc89b74841e9cee1e3cefb4126f609ea94,NONE,PENDING
T09318,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_041,5e2a3e04dcb0be985af633c4185fb91f305c1e5eccd445278a91988a986dc86e,NONE,PENDING
T09118,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_049,22621f691bd5996330f8e9a9b1b67892cf0f83f0c5ae848cc3762e60ea6bb0b7,NONE,PENDING
T08496,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_030,a4ec8ae3dbb2f7e705ce6c8fb9809ab31ef7c3e8f32f761b44278e29ceb7839f,NONE,PENDING
T07872,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_030,a4ec8ae3dbb2f7e705ce6c8fb9809ab31ef7c3e8f32f761b44278e29ceb7839f,NONE,PENDING
T09480,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_049,1dfe11ae9e2ba9ebb0a0c88157f59c769f402bb65b262b4e0ac4266356a971f9,NONE,PENDING
T08067,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_017,4da1164dc9565f4f41cda49992efebc8ed5f81258e1fd6df9623825942a30a0b,NONE,PENDING
T09915,M4,D5,CLEAN,NONE,BASELINE,,,d5_task_012,a741ce7151c8b069b771c5cc141fd0ab37f238c470a451ea1f13ccca77fe35fa,NONE,PENDING
T08033,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_008,399ac56c2f5c91e4cfe58dfa226df1ff8da6fc1a44acd0d1a4198ad063eb56b7,NONE,PENDING
T09101,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_023,a8e7ae19b01e01e52bc370d2a08148aef737d87847db2156b2c8d4399589d90a,NONE,PENDING
T08388,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_047,fcead6e1c26639f552d742d285adc898060d78da5b00fb361aa2de73dba0ca87,NONE,PENDING
T08460,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_016,713f9b1279c680ae7d7f453ebea58cd6e96ead12e665c95c62eabd7d9806eda6,NONE,PENDING
T08979,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_003,400054e350eaebbc9fd25398128bf52bd355e02ab63828b4a7d9ceb4ee1e6f6a,NONE,PENDING
T08807,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_034,dd3343525c2e757283c02c9d73aa829871244851a7133cdaa84d5ed25d722f23,NONE,PENDING
T10095,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_023,008139b66d8cdc64b16d223bcf8746a4f86842de334262eeba2fcb88095ecd87,NONE,PENDING
T09605,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_022,36076bc55e5d464ad34daa935ab037c21de1be1db0acd314cd137c9c2d627a82,NONE,PENDING
T07904,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_029,07f96c3e928777f06325e951e95b246c169395a34c99837e3e37efc73ce53f01,NONE,PENDING
T09598,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_022,c14e284ce1160c550950013ff4a34609ef25c4ea5e3711e1fbd9feda6c58f524,NONE,PENDING
T09176,M3,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_044,5b30dcbd926147e68019e12b715a7e1f0ec783d6daea3a7fe8579f55f2d19b44,NONE,PENDING
T08597,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_018,33bf117bcbce8963485fac1d075ad9d1887dd31ff66cbf5e407b40b09c418026,NONE,PENDING
T08554,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_000,fe9dcac575dd9bccc05fc4415a39f23135f69e25260a17b300a9459859552c40,NONE,PENDING
T08723,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_031,de27525b6ec5148be68c176e92cfa746a1a1c8add2c5c737c7741fcd43e9ac84,NONE,PENDING
T10198,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_045,7375efeaebf5c366610c1ddf9a6ff0e18e7bec582c5aaad04d90e696cbcfcc14,NONE,PENDING
T09871,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_004,9eab416bdaaca2be564b72a3b7b53664a0c5427a267fa36050b48fc41f1d4392,NONE,PENDING
T08996,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_036,fd937869d4cf5d14a20b1fd19475810393846ce587985c28eda61e195ba5569b,NONE,PENDING
T08428,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_036,febf6a18f82d3c11aa9f3c6eef04a2754d20fac293ff70ddb8323ff6af963c6d,NONE,PENDING
T09357,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_035,553420efdd23f1ee46c7ec87098057590e92bba38f6867c6b0896be386eaa0dd,NONE,PENDING
T09403,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_031,de27525b6ec5148be68c176e92cfa746a1a1c8add2c5c737c7741fcd43e9ac84,NONE,PENDING
T08032,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,NONE,PENDING
T10120,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_015,5299e252ff73ce77953a3c42cd1f8c82e6982e509b17e976fe282fab82da46cc,NONE,PENDING
T09693,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_006,8f14c25a6ade59f61b0ac144e1486ea49fa61603fdd8fdea383b39d2efd7f114,NONE,PENDING
T09235,M3,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_039,e5771628ac4ec5bbd9a63b9ed734f49ee1bd25d40cbb772ea50b0aaecd25f0b8,NONE,PENDING
T08519,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,NONE,PENDING
T08828,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_015,5299e252ff73ce77953a3c42cd1f8c82e6982e509b17e976fe282fab82da46cc,NONE,PENDING
T09199,M3,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_001,2c2682441065ab3d5b71ab6b0419b445ef9dffa710fdfe44410490479fb33308,NONE,PENDING
T08426,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_037,f4c6ecda6ba063ea76b3597fa2777d2226dc835ba9461f0f821357230eecccff,NONE,PENDING
T07859,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_026,b0a7798fc737bc1a05a41914f36338cc89b74841e9cee1e3cefb4126f609ea94,NONE,PENDING
T07980,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_024,567f256981ce859b2780bdfb0e0f82283811c2b011ac7097ae749316c62b2e91,NONE,PENDING
T09103,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_007,dd539acd2dc08b61af0d79f502da92125bb429ad23f6e2af04e84d19cd5843f9,NONE,PENDING
T08662,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_042,8e34be9643bce1f3d7390886dd98aa9080bad42c8373da84fe933648066a98a7,NONE,PENDING
T08575,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_003,c12fd93d477288ed8c9639d67eb6ff120075efccffcbb5f1089e0a7ac46845b2,NONE,PENDING
T09863,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_015,d61813a8bd35febe3ece9439efba452c4f8be8b4f31a4fa632692e984700e587,NONE,PENDING
T07969,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_001,2c2682441065ab3d5b71ab6b0419b445ef9dffa710fdfe44410490479fb33308,NONE,PENDING
T09611,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_039,e5771628ac4ec5bbd9a63b9ed734f49ee1bd25d40cbb772ea50b0aaecd25f0b8,NONE,PENDING
T08385,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_015,5299e252ff73ce77953a3c42cd1f8c82e6982e509b17e976fe282fab82da46cc,NONE,PENDING
T09595,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_012,a741ce7151c8b069b771c5cc141fd0ab37f238c470a451ea1f13ccca77fe35fa,NONE,PENDING
T09320,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_037,adca19f7dd623362905866a25ddd10d4e989897940cf21af699f90d09d31302d,NONE,PENDING
T09586,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_019,72491fb60f676566e807f8569c616c180f89ba02405b2930ce988f2ea97c392d,NONE,PENDING
T08791,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_007,591c6b695c4488c3b88003a171d59ed48bfd7b819f9e57b6db8b59ed7669cbd9,NONE,PENDING
T08077,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_017,4da1164dc9565f4f41cda49992efebc8ed5f81258e1fd6df9623825942a30a0b,NONE,PENDING
T08143,M1,D5,CLEAN,NONE,BASELINE,,,d5_task_043,7d417f0cd6e59c4db18e56dd6dd28f08ab57dd705b85e63b6eb41de840a0bf07,NONE,PENDING
T10123,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_024,8581f0ba30c6bb8ca819ee350920e49de5bab1099488b8506ece004d8e4f3177,NONE,PENDING
T09390,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_026,9e612299b91d436620619535baa2805c0a237493473e19ecb0139c7816814ef8,NONE,PENDING
T07956,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_021,e86baffa1720eeecb58139911e65c5ffdb7ab3c717ba459989023debe9b88a96,NONE,PENDING
T08737,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_024,8581f0ba30c6bb8ca819ee350920e49de5bab1099488b8506ece004d8e4f3177,NONE,PENDING
T08257,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_039,78ea8be4e8eea5f37850065da58e6aeda584692cddb111610999ba5aabcd634d,NONE,PENDING
T08248,M1,D5,CLEAN,NONE,BASELINE,,,d5_task_000,cf3179de0ddf08dd254d03b3846432ecf37de5f0f17f33b039c5756c1db8934e,NONE,PENDING
T09762,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_020,4d176cc2eeb1e65b36c6a84495dadac6f16fb232043d822dd583b26c1193abc4,NONE,PENDING
T09721,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_017,4da1164dc9565f4f41cda49992efebc8ed5f81258e1fd6df9623825942a30a0b,NONE,PENDING
T07947,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_030,a4ec8ae3dbb2f7e705ce6c8fb9809ab31ef7c3e8f32f761b44278e29ceb7839f,NONE,PENDING
T08321,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_001,f6707342446e5b472f95c31105c911bafb1648f9c5d65b9c2584ca4d454c801c,NONE,PENDING
T08623,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_016,713f9b1279c680ae7d7f453ebea58cd6e96ead12e665c95c62eabd7d9806eda6,NONE,PENDING
T09840,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_020,4d176cc2eeb1e65b36c6a84495dadac6f16fb232043d822dd583b26c1193abc4,NONE,PENDING
T08155,M1,D5,CLEAN,NONE,BASELINE,,,d5_task_025,a3a2874881ed709eef0fc52fb9be666be2385719df50acab923d2dcee4ee5829,NONE,PENDING
T08628,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_012,4d6faceb7612071fc8dcdb891241e10b20cff8b8e9e5504bba381fa041d39ad1,NONE,PENDING
T09418,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_040,252971e09c17367ca824bd6a3fec508dfe67c835dca406212d9ded51a73b23a5,NONE,PENDING
T10143,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_010,884dc04f48cf46c37eaf612434325ec8c9adec93484356dcbb799169a87242dd,NONE,PENDING
T08245,M1,D5,CLEAN,NONE,BASELINE,,,d5_task_037,adca19f7dd623362905866a25ddd10d4e989897940cf21af699f90d09d31302d,NONE,PENDING
T08872,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_005,3eb442b8e87f3145fef901f8f93c763b08d2ed0bf48c10a273c101d2b9e83ba6,NONE,PENDING
T09931,M4,D5,CLEAN,NONE,BASELINE,,,d5_task_045,7375efeaebf5c366610c1ddf9a6ff0e18e7bec582c5aaad04d90e696cbcfcc14,NONE,PENDING
T08974,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_021,e0bc0661dab34ea9cde0853353c3849c876004dec2b31f9682def94f999052ec,NONE,PENDING
T08967,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_029,9e7510326306e5113ab1948b02d7e8eeb62eb2473d920f8d2e6142f802d2902f,NONE,PENDING
T09432,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_007,591c6b695c4488c3b88003a171d59ed48bfd7b819f9e57b6db8b59ed7669cbd9,NONE,PENDING
T08851,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_049,1dfe11ae9e2ba9ebb0a0c88157f59c769f402bb65b262b4e0ac4266356a971f9,NONE,PENDING
T10068,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_005,3eb442b8e87f3145fef901f8f93c763b08d2ed0bf48c10a273c101d2b9e83ba6,NONE,PENDING
T09141,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_027,1cb682badb3f23c3160c85f2e7820a11e317097ca27b17347a1f3e479f2b2b1f,NONE,PENDING
T08552,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_020,4d176cc2eeb1e65b36c6a84495dadac6f16fb232043d822dd583b26c1193abc4,NONE,PENDING
T08073,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_007,dd539acd2dc08b61af0d79f502da92125bb429ad23f6e2af04e84d19cd5843f9,NONE,PENDING
T09802,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_042,8e34be9643bce1f3d7390886dd98aa9080bad42c8373da84fe933648066a98a7,NONE,PENDING
T08451,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_038,f563c44d81ba354d65a8963f00a0fa1305a100f4332d062f71f65dbcd527f768,NONE,PENDING
T08273,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_000,cf3179de0ddf08dd254d03b3846432ecf37de5f0f17f33b039c5756c1db8934e,NONE,PENDING
T08269,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_045,7375efeaebf5c366610c1ddf9a6ff0e18e7bec582c5aaad04d90e696cbcfcc14,NONE,PENDING
T08089,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_017,4da1164dc9565f4f41cda49992efebc8ed5f81258e1fd6df9623825942a30a0b,NONE,PENDING
T08714,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_042,28fa8f92eb3adea9cbb5a6137a52afec419a5be2215db6931135bb193b6da264,NONE,PENDING
T08328,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_005,3eb442b8e87f3145fef901f8f93c763b08d2ed0bf48c10a273c101d2b9e83ba6,NONE,PENDING
T09640,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,NONE,PENDING
T07972,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,NONE,PENDING
T09420,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_030,94d91f48ed1be4ff10055433e8650985c87f936f94852f3ee72ee50f42b326d3,NONE,PENDING
T07843,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_020,4d176cc2eeb1e65b36c6a84495dadac6f16fb232043d822dd583b26c1193abc4,NONE,PENDING
T08839,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_031,de27525b6ec5148be68c176e92cfa746a1a1c8add2c5c737c7741fcd43e9ac84,NONE,PENDING
T09800,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_011,dfe20ac34df4da54087cf7c8706ea32b595b19f414d05a5cddfb79853c037f60,NONE,PENDING
T08577,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_042,8e34be9643bce1f3d7390886dd98aa9080bad42c8373da84fe933648066a98a7,NONE,PENDING
T08940,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_020,8cb9362f785892797e2c06bdefbe13da0e77974e4bcc83931e59edbbab6dfb31,NONE,PENDING
T10026,M4,D5,CLEAN,NONE,BASELINE,,,d5_task_012,a741ce7151c8b069b771c5cc141fd0ab37f238c470a451ea1f13ccca77fe35fa,NONE,PENDING
T10151,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_017,15e239348bbbc595f2255ab2135efb439cb03e864c13cedf77f2a609e167deb2,NONE,PENDING
T09504,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_008,a8f9a54f8300e7f9c3a37563ac3346ecf6a78ae39b0d058883c4171748e70d80,NONE,PENDING
T07842,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_019,6818ef7a60f04ca99595528159c32592fd74daf7b03481f6233cfed3d01d4d95,NONE,PENDING
T09477,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_004,c160d0fa6bb01082fc0eaa042df6202e11bbfee4fcce3f8dd4a426439d8cd2d2,NONE,PENDING
T08917,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_029,9e7510326306e5113ab1948b02d7e8eeb62eb2473d920f8d2e6142f802d2902f,NONE,PENDING
T08640,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_039,e5771628ac4ec5bbd9a63b9ed734f49ee1bd25d40cbb772ea50b0aaecd25f0b8,NONE,PENDING
T09069,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_025,bdb3af26beb36dad414033ca71f1ecdd509e9a7410f7c367e0e3257ac7c2b1a5,NONE,PENDING
T09532,M3,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_007,591c6b695c4488c3b88003a171d59ed48bfd7b819f9e57b6db8b59ed7669cbd9,NONE,PENDING
T08858,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_017,15e239348bbbc595f2255ab2135efb439cb03e864c13cedf77f2a609e167deb2,NONE,PENDING
T10055,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_015,5299e252ff73ce77953a3c42cd1f8c82e6982e509b17e976fe282fab82da46cc,NONE,PENDING
T08381,M1,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_005,3eb442b8e87f3145fef901f8f93c763b08d2ed0bf48c10a273c101d2b9e83ba6,NONE,PENDING
T08439,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_032,ca69d5625dcf5dcb94e359db17450fd4c61bfd13a554b9a7ab8d4b546dfb0488,NONE,PENDING
T09991,M4,D5,CLEAN,NONE,BASELINE,,,d5_task_009,ae0b99ef14b20231ac222602c46666ad96ac3c47b9d4af4156c93dd13c7d7f3e,NONE,PENDING
T09447,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_030,94d91f48ed1be4ff10055433e8650985c87f936f94852f3ee72ee50f42b326d3,NONE,PENDING
T09323,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_049,1dfe11ae9e2ba9ebb0a0c88157f59c769f402bb65b262b4e0ac4266356a971f9,NONE,PENDING
T08736,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_031,de27525b6ec5148be68c176e92cfa746a1a1c8add2c5c737c7741fcd43e9ac84,NONE,PENDING
T09398,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_012,a741ce7151c8b069b771c5cc141fd0ab37f238c470a451ea1f13ccca77fe35fa,NONE,PENDING
T08526,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_039,e5771628ac4ec5bbd9a63b9ed734f49ee1bd25d40cbb772ea50b0aaecd25f0b8,NONE,PENDING
T09155,M3,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,NONE,PENDING
T08785,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_029,9e7510326306e5113ab1948b02d7e8eeb62eb2473d920f8d2e6142f802d2902f,NONE,PENDING
T10101,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_030,94d91f48ed1be4ff10055433e8650985c87f936f94852f3ee72ee50f42b326d3,NONE,PENDING
T08990,M2,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_018,d1af25890d140c8587fe05b360d0cdcd24c800ba67baeb2f57d74599c69d7aae,NONE,PENDING
T10058,M4,D5,CLEAN,NONE,IHR_SPCE,,,d5_task_047,fcead6e1c26639f552d742d285adc898060d78da5b00fb361aa2de73dba0ca87,NONE,PENDING
T08644,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_045,f26d26da7daaccc725197a1d7a38b904ca944e9cc27a84cebd614477b3efec3f,NONE,PENDING
T09363,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_026,9e612299b91d436620619535baa2805c0a237493473e19ecb0139c7816814ef8,NONE,PENDING
T07986,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_024,567f256981ce859b2780bdfb0e0f82283811c2b011ac7097ae749316c62b2e91,NONE,PENDING
T07864,M1,D3,CLEAN,NONE,BASELINE,,,d3_task_039,e5771628ac4ec5bbd9a63b9ed734f49ee1bd25d40cbb772ea50b0aaecd25f0b8,NONE,PENDING
T08647,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_002,20d5e01c65fb09db91cd3e467438075b70dc5248a9ea0e9eeb129f484439e888,NONE,PENDING
T09829,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_003,c12fd93d477288ed8c9639d67eb6ff120075efccffcbb5f1089e0a7ac46845b2,NONE,PENDING
T08634,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_006,8f14c25a6ade59f61b0ac144e1486ea49fa61603fdd8fdea383b39d2efd7f114,NONE,PENDING
T08099,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_021,e86baffa1720eeecb58139911e65c5ffdb7ab3c717ba459989023debe9b88a96,NONE,PENDING
T09112,M3,D3,CLEAN,NONE,BASELINE,,,d3_task_041,97838d2ebb1e15e41c3301cefc15a59f065ba99cfd215fb16d36e81c58f7c320,NONE,PENDING
T08708,M2,D5,CLEAN,NONE,BASELINE,,,d5_task_041,5e2a3e04dcb0be985af633c4185fb91f305c1e5eccd445278a91988a986dc86e,NONE,PENDING
T08561,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_033,548f368b9b45c0e47781fa8698217b02f66f1059476f4fadac1357ad75415f2b,NONE,PENDING
T09673,M4,D3,CLEAN,NONE,BASELINE,,,d3_task_038,f563c44d81ba354d65a8963f00a0fa1305a100f4332d062f71f65dbcd527f768,NONE,PENDING
T10044,M4,D5,CLEAN,NONE,BASELINE,,,d5_task_038,3db86c7bc8177cf0b681488c2297d67ffdd28bd0d3cf5b07a5aecd5f0d4ea651,NONE,PENDING
T08679,M2,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_049,22621f691bd5996330f8e9a9b1b67892cf0f83f0c5ae848cc3762e60ea6bb0b7,NONE,PENDING
T07984,M1,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_036,febf6a18f82d3c11aa9f3c6eef04a2754d20fac293ff70ddb8323ff6af963c6d,NONE,PENDING
T09319,M3,D5,CLEAN,NONE,BASELINE,,,d5_task_012,a741ce7151c8b069b771c5cc141fd0ab37f238c470a451ea1f13ccca77fe35fa,NONE,PENDING
T09884,M4,D3,CLEAN,NONE,IHR_SPCE,,,d3_task_032,ca69d5625dcf5dcb94e359db17450fd4c61bfd13a554b9a7ab8d4b546dfb0488,NONE,PENDING
T08531,M2,D3,CLEAN,NONE,BASELINE,,,d3_task_017,4da1164dc9565f4f41cda49992efebc8ed5f81258e1fd6df9623825942a30a0b,NONE,PENDING
T09947,M4,D5,CLEAN,NONE,BASELINE,,,d5_task_032,05a52906d7a837512b7344ae08f7ca7100a90e33bf3d43d70715aaa2f1440e2a,NONE,PENDING
